,ppm,Feature Name
999,7.801760352,7.801760352
1000,7.799559912,7.799559912
1001,7.797359472,7.797359472
1002,7.795159032,7.795159032
1003,7.792958592,7.792958592
1004,7.790758152,7.790758152
1005,7.788557712,7.788557712
1006,7.786357271,7.786357271
1007,7.784156831,7.784156831
1008,7.781956391,7.781956391
1009,7.779755951,7.779755951
1010,7.777555511,7.777555511
1011,7.775355071,7.775355071
1012,7.773154631,7.773154631
1013,7.770954191,7.770954191
1014,7.768753751,7.768753751
1015,7.766553311,7.766553311
1016,7.764352871,7.764352871
1017,7.76215243,7.76215243
1018,7.75995199,7.75995199
1019,7.75775155,7.75775155
1020,7.75555111,7.75555111
1021,7.75335067,7.75335067
1022,7.75115023,7.75115023
1023,7.74894979,7.74894979
1024,7.74674935,7.74674935
1025,7.74454891,7.74454891
1026,7.74234847,7.74234847
1027,7.74014803,7.74014803
1028,7.73794759,7.73794759
1029,7.735747149,7.735747149
1030,7.733546709,7.733546709
1031,7.731346269,7.731346269
1032,7.729145829,7.729145829
1033,7.726945389,7.726945389
1034,7.724744949,7.724744949
1035,7.722544509,7.722544509
1036,7.720344069,7.720344069
1037,7.718143629,7.718143629
1038,7.715943189,7.715943189
1039,7.713742749,7.713742749
1040,7.711542308,7.711542308
1041,7.709341868,7.709341868
1042,7.707141428,7.707141428
1043,7.704940988,7.704940988
1044,7.702740548,7.702740548
1045,7.700540108,7.700540108
1046,7.698339668,7.698339668
1047,7.696139228,7.696139228
1048,7.693938788,7.693938788
1049,7.691738348,7.691738348
1050,7.689537908,7.689537908
1051,7.687337467,7.687337467
1052,7.685137027,7.685137027
1053,7.682936587,7.682936587
1054,7.680736147,7.680736147
1055,7.678535707,7.678535707
1056,7.676335267,7.676335267
1057,7.674134827,7.674134827
1058,7.671934387,7.671934387
1059,7.669733947,7.669733947
1060,7.667533507,7.667533507
1061,7.665333067,7.665333067
1062,7.663132627,7.663132627
1063,7.660932186,7.660932186
1064,7.658731746,7.658731746
1065,7.656531306,7.656531306
1066,7.654330866,7.654330866
1067,7.652130426,7.652130426
1068,7.649929986,7.649929986
1069,7.647729546,7.647729546
1070,7.645529106,7.645529106
1071,7.643328666,7.643328666
1072,7.641128226,7.641128226
1073,7.638927786,7.638927786
1074,7.636727345,7.636727345
1075,7.634526905,7.634526905
1076,7.632326465,7.632326465
1077,7.630126025,7.630126025
1078,7.627925585,7.627925585
1079,7.625725145,7.625725145
1080,7.623524705,7.623524705
1081,7.621324265,7.621324265
1082,7.619123825,7.619123825
1083,7.616923385,7.616923385
1084,7.614722945,7.614722945
1085,7.612522505,7.612522505
1086,7.610322064,7.610322064
1087,7.608121624,7.608121624
1088,7.605921184,7.605921184
1089,7.603720744,7.603720744
1090,7.601520304,7.601520304
1091,7.599319864,7.599319864
1092,7.597119424,7.597119424
1093,7.594918984,7.594918984
1094,7.592718544,7.592718544
1095,7.590518104,7.590518104
1096,7.588317664,7.588317664
1097,7.586117223,7.586117223
1098,7.583916783,7.583916783
1099,7.581716343,7.581716343
1100,7.579515903,7.579515903
1101,7.577315463,7.577315463
1102,7.575115023,7.575115023
1103,7.572914583,7.572914583
1104,7.570714143,7.570714143
1105,7.568513703,7.568513703
1106,7.566313263,7.566313263
1107,7.564112823,7.564112823
1108,7.561912382,7.561912382
1109,7.559711942,7.559711942
1110,7.557511502,7.557511502
1111,7.555311062,7.555311062
1112,7.553110622,7.553110622
1113,7.550910182,7.550910182
1114,7.548709742,7.548709742
1115,7.546509302,7.546509302
1116,7.544308862,7.544308862
1117,7.542108422,7.542108422
1118,7.539907982,7.539907982
1119,7.537707542,7.537707542
1120,7.535507101,7.535507101
1121,7.533306661,7.533306661
1122,7.531106221,7.531106221
1123,7.528905781,7.528905781
1124,7.526705341,7.526705341
1125,7.524504901,7.524504901
1126,7.522304461,7.522304461
1127,7.520104021,7.520104021
1128,7.517903581,7.517903581
1129,7.515703141,7.515703141
1130,7.513502701,7.513502701
1131,7.51130226,7.51130226
1132,7.50910182,7.50910182
1133,7.50690138,7.50690138
1134,7.50470094,7.50470094
1135,7.5025005,7.5025005
1136,7.50030006,7.50030006
1137,7.49809962,7.49809962
1138,7.49589918,7.49589918
1139,7.49369874,7.49369874
1140,7.4914983,7.4914983
1141,7.48929786,7.48929786
1142,7.487097419,7.487097419
1143,7.484896979,7.484896979
1144,7.482696539,7.482696539
1145,7.480496099,7.480496099
1146,7.478295659,7.478295659
1147,7.476095219,7.476095219
1148,7.473894779,7.473894779
1149,7.471694339,7.471694339
1150,7.469493899,7.469493899
1151,7.467293459,7.467293459
1152,7.465093019,7.465093019
1153,7.462892579,7.462892579
1154,7.460692138,7.460692138
1155,7.458491698,7.458491698
1156,7.456291258,7.456291258
1157,7.454090818,7.454090818
1158,7.451890378,7.451890378
1159,7.449689938,7.449689938
1160,7.447489498,7.447489498
1161,7.445289058,7.445289058
1162,7.443088618,7.443088618
1163,7.440888178,7.440888178
1164,7.438687738,7.438687738
1165,7.436487297,7.436487297
1166,7.434286857,7.434286857
1167,7.432086417,7.432086417
1168,7.429885977,7.429885977
1169,7.427685537,7.427685537
1170,7.425485097,7.425485097
1171,7.423284657,7.423284657
1172,7.421084217,7.421084217
1173,7.418883777,7.418883777
1174,7.416683337,7.416683337
1175,7.414482897,7.414482897
1176,7.412282456,7.412282456
1177,7.410082016,7.410082016
1178,7.407881576,7.407881576
1179,7.405681136,7.405681136
1180,7.403480696,7.403480696
1181,7.401280256,7.401280256
1182,7.399079816,7.399079816
1183,7.396879376,7.396879376
1184,7.394678936,7.394678936
1185,7.392478496,7.392478496
1186,7.390278056,7.390278056
1187,7.388077616,7.388077616
1188,7.385877175,7.385877175
1189,7.383676735,7.383676735
1190,7.381476295,7.381476295
1191,7.379275855,7.379275855
1192,7.377075415,7.377075415
1193,7.374874975,7.374874975
1194,7.372674535,7.372674535
1195,7.370474095,7.370474095
1196,7.368273655,7.368273655
1197,7.366073215,7.366073215
1198,7.363872775,7.363872775
1199,7.361672334,7.361672334
1200,7.359471894,7.359471894
1201,7.357271454,7.357271454
1202,7.355071014,7.355071014
1203,7.352870574,7.352870574
1204,7.350670134,7.350670134
1205,7.348469694,7.348469694
1206,7.346269254,7.346269254
1207,7.344068814,7.344068814
1208,7.341868374,7.341868374
1209,7.339667934,7.339667934
1210,7.337467493,7.337467493
1211,7.335267053,7.335267053
1212,7.333066613,7.333066613
1213,7.330866173,7.330866173
1214,7.328665733,7.328665733
1215,7.326465293,7.326465293
1216,7.324264853,7.324264853
1217,7.322064413,7.322064413
1218,7.319863973,7.319863973
1219,7.317663533,7.317663533
1220,7.315463093,7.315463093
1221,7.313262653,7.313262653
1222,7.311062212,7.311062212
1223,7.308861772,7.308861772
1224,7.306661332,7.306661332
1225,7.304460892,7.304460892
1226,7.302260452,7.302260452
1227,7.300060012,7.300060012
1228,7.297859572,7.297859572
1229,7.295659132,7.295659132
1230,7.293458692,7.293458692
1231,7.291258252,7.291258252
1232,7.289057812,7.289057812
1233,7.286857371,7.286857371
1234,7.284656931,7.284656931
1235,7.282456491,7.282456491
1236,7.280256051,7.280256051
1237,7.278055611,7.278055611
1238,7.275855171,7.275855171
1239,7.273654731,7.273654731
1240,7.271454291,7.271454291
1241,7.269253851,7.269253851
1242,7.267053411,7.267053411
1243,7.264852971,7.264852971
1244,7.262652531,7.262652531
1245,7.26045209,7.26045209
1246,7.25825165,7.25825165
1247,7.25605121,7.25605121
1248,7.25385077,7.25385077
1249,7.25165033,7.25165033
1250,7.24944989,7.24944989
1251,7.24724945,7.24724945
1252,7.24504901,7.24504901
1253,7.24284857,7.24284857
1254,7.24064813,7.24064813
1255,7.23844769,7.23844769
1256,7.236247249,7.236247249
1257,7.234046809,7.234046809
1258,7.231846369,7.231846369
1259,7.229645929,7.229645929
1260,7.227445489,7.227445489
1261,7.225245049,7.225245049
1262,7.223044609,7.223044609
1263,7.220844169,7.220844169
1264,7.218643729,7.218643729
1265,7.216443289,7.216443289
1266,7.214242849,7.214242849
1267,7.212042408,7.212042408
1268,7.209841968,7.209841968
1269,7.207641528,7.207641528
1270,7.205441088,7.205441088
1271,7.203240648,7.203240648
1272,7.201040208,7.201040208
1273,7.198839768,7.198839768
1274,7.196639328,7.196639328
1275,7.194438888,7.194438888
1276,7.192238448,7.192238448
1277,7.190038008,7.190038008
1278,7.187837568,7.187837568
1279,7.185637127,7.185637127
1280,7.183436687,7.183436687
1281,7.181236247,7.181236247
1282,7.179035807,7.179035807
1283,7.176835367,7.176835367
1284,7.174634927,7.174634927
1285,7.172434487,7.172434487
1286,7.170234047,7.170234047
1287,7.168033607,7.168033607
1288,7.165833167,7.165833167
1289,7.163632727,7.163632727
1290,7.161432286,7.161432286
1291,7.159231846,7.159231846
1292,7.157031406,7.157031406
1293,7.154830966,7.154830966
1294,7.152630526,7.152630526
1295,7.150430086,7.150430086
1296,7.148229646,7.148229646
1297,7.146029206,7.146029206
1298,7.143828766,7.143828766
1299,7.141628326,7.141628326
1300,7.139427886,7.139427886
1301,7.137227445,7.137227445
1302,7.135027005,7.135027005
1303,7.132826565,7.132826565
1304,7.130626125,7.130626125
1305,7.128425685,7.128425685
1306,7.126225245,7.126225245
1307,7.124024805,7.124024805
1308,7.121824365,7.121824365
1309,7.119623925,7.119623925
1310,7.117423485,7.117423485
1311,7.115223045,7.115223045
1312,7.113022605,7.113022605
1313,7.110822164,7.110822164
1314,7.108621724,7.108621724
1315,7.106421284,7.106421284
1316,7.104220844,7.104220844
1317,7.102020404,7.102020404
1318,7.099819964,7.099819964
1319,7.097619524,7.097619524
1320,7.095419084,7.095419084
1321,7.093218644,7.093218644
1322,7.091018204,7.091018204
1323,7.088817764,7.088817764
1324,7.086617323,7.086617323
1325,7.084416883,7.084416883
1326,7.082216443,7.082216443
1327,7.080016003,7.080016003
1328,7.077815563,7.077815563
1329,7.075615123,7.075615123
1330,7.073414683,7.073414683
1331,7.071214243,7.071214243
1332,7.069013803,7.069013803
1333,7.066813363,7.066813363
1334,7.064612923,7.064612923
1335,7.062412482,7.062412482
1336,7.060212042,7.060212042
1337,7.058011602,7.058011602
1338,7.055811162,7.055811162
1339,7.053610722,7.053610722
1340,7.051410282,7.051410282
1341,7.049209842,7.049209842
1342,7.047009402,7.047009402
1343,7.044808962,7.044808962
1344,7.042608522,7.042608522
1345,7.040408082,7.040408082
1346,7.038207642,7.038207642
1347,7.036007201,7.036007201
1348,7.033806761,7.033806761
1349,7.031606321,7.031606321
1350,7.029405881,7.029405881
1351,7.027205441,7.027205441
1352,7.025005001,7.025005001
1353,7.022804561,7.022804561
1354,7.020604121,7.020604121
1355,7.018403681,7.018403681
1356,7.016203241,7.016203241
1357,7.014002801,7.014002801
1358,7.01180236,7.01180236
1359,7.00960192,7.00960192
1360,7.00740148,7.00740148
1361,7.00520104,7.00520104
1362,7.0030006,7.0030006
1363,7.00080016,7.00080016
1364,6.99859972,6.99859972
1365,6.99639928,6.99639928
1366,6.99419884,6.99419884
1367,6.9919984,6.9919984
1368,6.98979796,6.98979796
1369,6.98759752,6.98759752
1370,6.985397079,6.985397079
1371,6.983196639,6.983196639
1372,6.980996199,6.980996199
1373,6.978795759,6.978795759
1374,6.976595319,6.976595319
1375,6.974394879,6.974394879
1376,6.972194439,6.972194439
1377,6.969993999,6.969993999
1378,6.967793559,6.967793559
1379,6.965593119,6.965593119
1380,6.963392679,6.963392679
1381,6.961192238,6.961192238
1382,6.958991798,6.958991798
1383,6.956791358,6.956791358
1384,6.954590918,6.954590918
1385,6.952390478,6.952390478
1386,6.950190038,6.950190038
1387,6.947989598,6.947989598
1388,6.945789158,6.945789158
1389,6.943588718,6.943588718
1390,6.941388278,6.941388278
1391,6.939187838,6.939187838
1392,6.936987397,6.936987397
1393,6.934786957,6.934786957
1394,6.932586517,6.932586517
1395,6.930386077,6.930386077
1396,6.928185637,6.928185637
1397,6.925985197,6.925985197
1398,6.923784757,6.923784757
1399,6.921584317,6.921584317
1400,6.919383877,6.919383877
1401,6.917183437,6.917183437
1402,6.914982997,6.914982997
1403,6.912782557,6.912782557
1404,6.910582116,6.910582116
1405,6.908381676,6.908381676
1406,6.906181236,6.906181236
1407,6.903980796,6.903980796
1408,6.901780356,6.901780356
1409,6.899579916,6.899579916
1410,6.897379476,6.897379476
1411,6.895179036,6.895179036
1412,6.892978596,6.892978596
1413,6.890778156,6.890778156
1414,6.888577716,6.888577716
1415,6.886377275,6.886377275
1416,6.884176835,6.884176835
1417,6.881976395,6.881976395
1418,6.879775955,6.879775955
1419,6.877575515,6.877575515
1420,6.875375075,6.875375075
1421,6.873174635,6.873174635
1422,6.870974195,6.870974195
1423,6.868773755,6.868773755
1424,6.866573315,6.866573315
1425,6.864372875,6.864372875
1426,6.862172434,6.862172434
1427,6.859971994,6.859971994
1428,6.857771554,6.857771554
1429,6.855571114,6.855571114
1430,6.853370674,6.853370674
1431,6.851170234,6.851170234
1432,6.848969794,6.848969794
1433,6.846769354,6.846769354
1434,6.844568914,6.844568914
1435,6.842368474,6.842368474
1436,6.840168034,6.840168034
1437,6.837967594,6.837967594
1438,6.835767153,6.835767153
1439,6.833566713,6.833566713
1440,6.831366273,6.831366273
1441,6.829165833,6.829165833
1442,6.826965393,6.826965393
1443,6.824764953,6.824764953
1444,6.822564513,6.822564513
1445,6.820364073,6.820364073
1446,6.818163633,6.818163633
1447,6.815963193,6.815963193
1448,6.813762753,6.813762753
1449,6.811562312,6.811562312
1450,6.809361872,6.809361872
1451,6.807161432,6.807161432
1452,6.804960992,6.804960992
1453,6.802760552,6.802760552
1454,6.800560112,6.800560112
1455,6.798359672,6.798359672
1456,6.796159232,6.796159232
1457,6.793958792,6.793958792
1458,6.791758352,6.791758352
1459,6.789557912,6.789557912
1460,6.787357471,6.787357471
1461,6.785157031,6.785157031
1462,6.782956591,6.782956591
1463,6.780756151,6.780756151
1464,6.778555711,6.778555711
1465,6.776355271,6.776355271
1466,6.774154831,6.774154831
1467,6.771954391,6.771954391
1468,6.769753951,6.769753951
1469,6.767553511,6.767553511
1470,6.765353071,6.765353071
1471,6.763152631,6.763152631
1472,6.76095219,6.76095219
1473,6.75875175,6.75875175
1474,6.75655131,6.75655131
1475,6.75435087,6.75435087
1476,6.75215043,6.75215043
1477,6.74994999,6.74994999
1478,6.74774955,6.74774955
1479,6.74554911,6.74554911
1480,6.74334867,6.74334867
1481,6.74114823,6.74114823
1482,6.73894779,6.73894779
1483,6.736747349,6.736747349
1484,6.734546909,6.734546909
1485,6.732346469,6.732346469
1486,6.730146029,6.730146029
1487,6.727945589,6.727945589
1488,6.725745149,6.725745149
1489,6.723544709,6.723544709
1490,6.721344269,6.721344269
1491,6.719143829,6.719143829
1492,6.716943389,6.716943389
1493,6.714742949,6.714742949
1494,6.712542509,6.712542509
1495,6.710342068,6.710342068
1496,6.708141628,6.708141628
1497,6.705941188,6.705941188
1498,6.703740748,6.703740748
1499,6.701540308,6.701540308
1500,6.699339868,6.699339868
1501,6.697139428,6.697139428
1502,6.694938988,6.694938988
1503,6.692738548,6.692738548
1504,6.690538108,6.690538108
1505,6.688337668,6.688337668
1506,6.686137227,6.686137227
1507,6.683936787,6.683936787
1508,6.681736347,6.681736347
1509,6.679535907,6.679535907
1510,6.677335467,6.677335467
1511,6.675135027,6.675135027
1512,6.672934587,6.672934587
1513,6.670734147,6.670734147
1514,6.668533707,6.668533707
1515,6.666333267,6.666333267
1516,6.664132827,6.664132827
1517,6.661932386,6.661932386
1518,6.659731946,6.659731946
1519,6.657531506,6.657531506
1520,6.655331066,6.655331066
1521,6.653130626,6.653130626
1522,6.650930186,6.650930186
1523,6.648729746,6.648729746
1524,6.646529306,6.646529306
1525,6.644328866,6.644328866
1526,6.642128426,6.642128426
1527,6.639927986,6.639927986
1528,6.637727546,6.637727546
1529,6.635527105,6.635527105
1530,6.633326665,6.633326665
1531,6.631126225,6.631126225
1532,6.628925785,6.628925785
1533,6.626725345,6.626725345
1534,6.624524905,6.624524905
1535,6.622324465,6.622324465
1536,6.620124025,6.620124025
1537,6.617923585,6.617923585
1538,6.615723145,6.615723145
1539,6.613522705,6.613522705
1540,6.611322264,6.611322264
1541,6.609121824,6.609121824
1542,6.606921384,6.606921384
1543,6.604720944,6.604720944
1544,6.602520504,6.602520504
1545,6.600320064,6.600320064
1546,6.598119624,6.598119624
1547,6.595919184,6.595919184
1548,6.593718744,6.593718744
1549,6.591518304,6.591518304
1550,6.589317864,6.589317864
1551,6.587117423,6.587117423
1552,6.584916983,6.584916983
1553,6.582716543,6.582716543
1554,6.580516103,6.580516103
1555,6.578315663,6.578315663
1556,6.576115223,6.576115223
1557,6.573914783,6.573914783
1558,6.571714343,6.571714343
1559,6.569513903,6.569513903
1560,6.567313463,6.567313463
1561,6.565113023,6.565113023
1562,6.562912583,6.562912583
1563,6.560712142,6.560712142
1564,6.558511702,6.558511702
1565,6.556311262,6.556311262
1566,6.554110822,6.554110822
1567,6.551910382,6.551910382
1568,6.549709942,6.549709942
1569,6.547509502,6.547509502
1570,6.545309062,6.545309062
1571,6.543108622,6.543108622
1572,6.540908182,6.540908182
1573,6.538707742,6.538707742
1574,6.536507301,6.536507301
1575,6.534306861,6.534306861
1576,6.532106421,6.532106421
1577,6.529905981,6.529905981
1578,6.527705541,6.527705541
1579,6.525505101,6.525505101
1580,6.523304661,6.523304661
1581,6.521104221,6.521104221
1582,6.518903781,6.518903781
1583,6.516703341,6.516703341
1584,6.514502901,6.514502901
1585,6.51230246,6.51230246
1586,6.51010202,6.51010202
1587,6.50790158,6.50790158
1588,6.50570114,6.50570114
1589,6.5035007,6.5035007
1590,6.50130026,6.50130026
1591,6.49909982,6.49909982
1592,6.49689938,6.49689938
1593,6.49469894,6.49469894
1594,6.4924985,6.4924985
1595,6.49029806,6.49029806
1596,6.48809762,6.48809762
1597,6.485897179,6.485897179
1598,6.483696739,6.483696739
1599,6.481496299,6.481496299
1600,6.479295859,6.479295859
1601,6.477095419,6.477095419
1602,6.474894979,6.474894979
1603,6.472694539,6.472694539
1604,6.470494099,6.470494099
1605,6.468293659,6.468293659
1606,6.466093219,6.466093219
1607,6.463892779,6.463892779
1608,6.461692338,6.461692338
1609,6.459491898,6.459491898
1610,6.457291458,6.457291458
1611,6.455091018,6.455091018
1612,6.452890578,6.452890578
1613,6.450690138,6.450690138
1614,6.448489698,6.448489698
1615,6.446289258,6.446289258
1616,6.444088818,6.444088818
1617,6.441888378,6.441888378
1618,6.439687938,6.439687938
1619,6.437487497,6.437487497
1620,6.435287057,6.435287057
1621,6.433086617,6.433086617
1622,6.430886177,6.430886177
1623,6.428685737,6.428685737
1624,6.426485297,6.426485297
1625,6.424284857,6.424284857
1626,6.422084417,6.422084417
1627,6.419883977,6.419883977
1628,6.417683537,6.417683537
1629,6.415483097,6.415483097
1630,6.413282657,6.413282657
1631,6.411082216,6.411082216
1632,6.408881776,6.408881776
1633,6.406681336,6.406681336
1634,6.404480896,6.404480896
1635,6.402280456,6.402280456
1636,6.400080016,6.400080016
1637,6.397879576,6.397879576
1638,6.395679136,6.395679136
1639,6.393478696,6.393478696
1640,6.391278256,6.391278256
1641,6.389077816,6.389077816
1642,6.386877375,6.386877375
1643,6.384676935,6.384676935
1644,6.382476495,6.382476495
1645,6.380276055,6.380276055
1646,6.378075615,6.378075615
1647,6.375875175,6.375875175
1648,6.373674735,6.373674735
1649,6.371474295,6.371474295
1650,6.369273855,6.369273855
1651,6.367073415,6.367073415
1652,6.364872975,6.364872975
1653,6.362672535,6.362672535
1654,6.360472094,6.360472094
1655,6.358271654,6.358271654
1656,6.356071214,6.356071214
1657,6.353870774,6.353870774
1658,6.351670334,6.351670334
1659,6.349469894,6.349469894
1660,6.347269454,6.347269454
1661,6.345069014,6.345069014
1662,6.342868574,6.342868574
1663,6.340668134,6.340668134
1664,6.338467694,6.338467694
1665,6.336267253,6.336267253
1666,6.334066813,6.334066813
1667,6.331866373,6.331866373
1668,6.329665933,6.329665933
1669,6.327465493,6.327465493
1670,6.325265053,6.325265053
1671,6.323064613,6.323064613
1672,6.320864173,6.320864173
1673,6.318663733,6.318663733
1674,6.316463293,6.316463293
1675,6.314262853,6.314262853
1676,6.312062412,6.312062412
1677,6.309861972,6.309861972
1678,6.307661532,6.307661532
1679,6.305461092,6.305461092
1680,6.303260652,6.303260652
1681,6.301060212,6.301060212
1682,6.298859772,6.298859772
1683,6.296659332,6.296659332
1684,6.294458892,6.294458892
1685,6.292258452,6.292258452
1686,6.290058012,6.290058012
1687,6.287857572,6.287857572
1688,6.285657131,6.285657131
1689,6.283456691,6.283456691
1690,6.281256251,6.281256251
1691,6.279055811,6.279055811
1692,6.276855371,6.276855371
1693,6.274654931,6.274654931
1694,6.272454491,6.272454491
1695,6.270254051,6.270254051
1696,6.268053611,6.268053611
1697,6.265853171,6.265853171
1698,6.263652731,6.263652731
1699,6.26145229,6.26145229
1700,6.25925185,6.25925185
1701,6.25705141,6.25705141
1702,6.25485097,6.25485097
1703,6.25265053,6.25265053
1704,6.25045009,6.25045009
1705,6.24824965,6.24824965
1706,6.24604921,6.24604921
1707,6.24384877,6.24384877
1708,6.24164833,6.24164833
1709,6.23944789,6.23944789
1710,6.237247449,6.237247449
1711,6.235047009,6.235047009
1712,6.232846569,6.232846569
1713,6.230646129,6.230646129
1714,6.228445689,6.228445689
1715,6.226245249,6.226245249
1716,6.224044809,6.224044809
1717,6.221844369,6.221844369
1718,6.219643929,6.219643929
1719,6.217443489,6.217443489
1720,6.215243049,6.215243049
1721,6.213042609,6.213042609
1722,6.210842168,6.210842168
1723,6.208641728,6.208641728
1724,6.206441288,6.206441288
1725,6.204240848,6.204240848
1726,6.202040408,6.202040408
1727,6.199839968,6.199839968
1728,6.197639528,6.197639528
1729,6.195439088,6.195439088
1730,6.193238648,6.193238648
1731,6.191038208,6.191038208
1732,6.188837768,6.188837768
1733,6.186637327,6.186637327
1734,6.184436887,6.184436887
1735,6.182236447,6.182236447
1736,6.180036007,6.180036007
1737,6.177835567,6.177835567
1738,6.175635127,6.175635127
1739,6.173434687,6.173434687
1740,6.171234247,6.171234247
1741,6.169033807,6.169033807
1742,6.166833367,6.166833367
1743,6.164632927,6.164632927
1744,6.162432486,6.162432486
1745,6.160232046,6.160232046
1746,6.158031606,6.158031606
1747,6.155831166,6.155831166
1748,6.153630726,6.153630726
1749,6.151430286,6.151430286
1750,6.149229846,6.149229846
1751,6.147029406,6.147029406
1752,6.144828966,6.144828966
1753,6.142628526,6.142628526
1754,6.140428086,6.140428086
1755,6.138227646,6.138227646
1756,6.136027205,6.136027205
1757,6.133826765,6.133826765
1758,6.131626325,6.131626325
1759,6.129425885,6.129425885
1760,6.127225445,6.127225445
1761,6.125025005,6.125025005
1762,6.122824565,6.122824565
1763,6.120624125,6.120624125
1764,6.118423685,6.118423685
1765,6.116223245,6.116223245
1766,6.114022805,6.114022805
1767,6.111822364,6.111822364
1768,6.109621924,6.109621924
1769,6.107421484,6.107421484
1770,6.105221044,6.105221044
1771,6.103020604,6.103020604
1772,6.100820164,6.100820164
1773,6.098619724,6.098619724
1774,6.096419284,6.096419284
1775,6.094218844,6.094218844
1776,6.092018404,6.092018404
1777,6.089817964,6.089817964
1778,6.087617524,6.087617524
1779,6.085417083,6.085417083
1780,6.083216643,6.083216643
1781,6.081016203,6.081016203
1782,6.078815763,6.078815763
1783,6.076615323,6.076615323
1784,6.074414883,6.074414883
1785,6.072214443,6.072214443
1786,6.070014003,6.070014003
1787,6.067813563,6.067813563
1788,6.065613123,6.065613123
1789,6.063412683,6.063412683
1790,6.061212242,6.061212242
1791,6.059011802,6.059011802
1792,6.056811362,6.056811362
1793,6.054610922,6.054610922
1794,6.052410482,6.052410482
1795,6.050210042,6.050210042
1796,6.048009602,6.048009602
1797,6.045809162,6.045809162
1798,6.043608722,6.043608722
1799,6.041408282,6.041408282
1800,6.039207842,6.039207842
1801,6.037007401,6.037007401
1802,6.034806961,6.034806961
1803,6.032606521,6.032606521
1804,6.030406081,6.030406081
1805,6.028205641,6.028205641
1806,6.026005201,6.026005201
1807,6.023804761,6.023804761
1808,6.021604321,6.021604321
1809,6.019403881,6.019403881
1810,6.017203441,6.017203441
1811,6.015003001,6.015003001
1812,6.012802561,6.012802561
1813,6.01060212,6.01060212
1814,6.00840168,6.00840168
1815,6.00620124,6.00620124
1816,6.0040008,6.0040008
1817,6.00180036,6.00180036
1818,5.99959992,5.99959992
1819,5.99739948,5.99739948
1820,5.99519904,5.99519904
1821,5.9929986,5.9929986
1822,5.99079816,5.99079816
1823,5.98859772,5.98859772
1824,5.986397279,5.986397279
1825,5.984196839,5.984196839
1826,5.981996399,5.981996399
1827,5.979795959,5.979795959
1828,5.977595519,5.977595519
1829,5.975395079,5.975395079
1830,5.973194639,5.973194639
1831,5.970994199,5.970994199
1832,5.968793759,5.968793759
1833,5.966593319,5.966593319
1834,5.964392879,5.964392879
1835,5.962192438,5.962192438
1836,5.959991998,5.959991998
1837,5.957791558,5.957791558
1838,5.955591118,5.955591118
1839,5.953390678,5.953390678
1840,5.951190238,5.951190238
1841,5.948989798,5.948989798
1842,5.946789358,5.946789358
1843,5.944588918,5.944588918
1844,5.942388478,5.942388478
1845,5.940188038,5.940188038
1846,5.937987598,5.937987598
1847,5.935787157,5.935787157
1848,5.933586717,5.933586717
1849,5.931386277,5.931386277
1850,5.929185837,5.929185837
1851,5.926985397,5.926985397
1852,5.924784957,5.924784957
1853,5.922584517,5.922584517
1854,5.920384077,5.920384077
1855,5.918183637,5.918183637
1856,5.915983197,5.915983197
1857,5.913782757,5.913782757
1858,5.911582316,5.911582316
1859,5.909381876,5.909381876
1860,5.907181436,5.907181436
1861,5.904980996,5.904980996
1862,5.902780556,5.902780556
1863,5.900580116,5.900580116
1864,5.898379676,5.898379676
1865,5.896179236,5.896179236
1866,5.893978796,5.893978796
1867,5.891778356,5.891778356
1868,5.889577916,5.889577916
1869,5.887377475,5.887377475
1870,5.885177035,5.885177035
1871,5.882976595,5.882976595
1872,5.880776155,5.880776155
1873,5.878575715,5.878575715
1874,5.876375275,5.876375275
1875,5.874174835,5.874174835
1876,5.871974395,5.871974395
1877,5.869773955,5.869773955
1878,5.867573515,5.867573515
1879,5.865373075,5.865373075
1880,5.863172635,5.863172635
1881,5.860972194,5.860972194
1882,5.858771754,5.858771754
1883,5.856571314,5.856571314
1884,5.854370874,5.854370874
1885,5.852170434,5.852170434
1886,5.849969994,5.849969994
1887,5.847769554,5.847769554
1888,5.845569114,5.845569114
1889,5.843368674,5.843368674
1890,5.841168234,5.841168234
1891,5.838967794,5.838967794
1892,5.836767353,5.836767353
1893,5.834566913,5.834566913
1894,5.832366473,5.832366473
1895,5.830166033,5.830166033
1896,5.827965593,5.827965593
1897,5.825765153,5.825765153
1898,5.823564713,5.823564713
1899,5.821364273,5.821364273
1900,5.819163833,5.819163833
1901,5.816963393,5.816963393
1902,5.814762953,5.814762953
1903,5.812562513,5.812562513
1904,5.810362072,5.810362072
1905,5.808161632,5.808161632
1906,5.805961192,5.805961192
1907,5.803760752,5.803760752
1908,5.801560312,5.801560312
1909,5.799359872,5.799359872
1910,5.797159432,5.797159432
1911,5.794958992,5.794958992
1912,5.792758552,5.792758552
1913,5.790558112,5.790558112
1914,5.788357672,5.788357672
1915,5.786157231,5.786157231
1916,5.783956791,5.783956791
1917,5.781756351,5.781756351
1918,5.779555911,5.779555911
1919,5.777355471,5.777355471
1920,5.775155031,5.775155031
1921,5.772954591,5.772954591
1922,5.770754151,5.770754151
1923,5.768553711,5.768553711
1924,5.766353271,5.766353271
1925,5.764152831,5.764152831
1926,5.76195239,5.76195239
1927,5.75975195,5.75975195
1928,5.75755151,5.75755151
1929,5.75535107,5.75535107
1930,5.75315063,5.75315063
